matches_filters,acs_lower_rent_quartile_census_tract,acs_lower_rent_quartile_neighborhood_cluster,acs_lower_rent_quartile_ward,acs_median_rent_census_tract,acs_median_rent_neighborhood_cluster,acs_median_rent_ward,acs_upper_rent_quartile_census_tract,acs_upper_rent_quartile_neighborhood_cluster,acs_upper_rent_quartile_ward,added_to_catalog,anc,bldg_count,building_permits_census_tract,building_permits_neighborhood_cluster,building_permits_rate_census_tract,building_permits_rate_neighborhood_cluster,building_permits_rate_ward,building_permits_ward,bus_routes_nearby,cat_at_risk,cat_expiring,cat_failing_insp,cat_lost,cat_more_info,cat_replaced,category_code,census_tract,census_tract_2010,construction_permits_census_tract,construction_permits_neighborhood_cluster,construction_permits_rate_census_tract,construction_permits_rate_neighborhood_cluster,construction_permits_rate_ward,construction_permits_ward,contract_number,crime_count_census_tract,crime_count_neighborhood_cluster,crime_count_ward,crime_rate_census_tract,crime_rate_neighborhood_cluster,crime_rate_ward,fraction_black_census_tract,fraction_black_neighborhood_cluster,fraction_black_ward,fraction_foreign_census_tract,fraction_foreign_neighborhood_cluster,fraction_foreign_ward,fraction_single_mothers_census_tract,fraction_single_mothers_neighborhood_cluster,fraction_single_mothers_ward,geobg2020,geoblk2020,hud_mgr_name,hud_mgr_type,hud_own_effect_dt,hud_own_name,hud_own_type,id,id_census_tract,id_neighborhood_cluster,id_ward,in_dchousing,in_dhcd,in_prescat,income_per_capita_census_tract,income_per_capita_neighborhood_cluster,income_per_capita_ward,labor_participation_census_tract,labor_participation_neighborhood_cluster,labor_participation_ward,latitude,longitude,mar_id,most_recent_reac_score_date,most_recent_reac_score_id,most_recent_reac_score_num,most_recent_topa_date,nearest_metro_station,neighborhood_cluster,neighborhood_cluster_2000,neighborhood_cluster_desc,neighborhood_cluster_desc_2000,nlihc_id,non_violent_crime_count_census_tract,non_violent_crime_count_neighborhood_cluster,non_violent_crime_count_ward,non_violent_crime_rate_census_tract,non_violent_crime_rate_neighborhood_cluster,non_violent_crime_rate_ward,pbca,poverty_rate_census_tract,poverty_rate_neighborhood_cluster,poverty_rate_ward,proj_addre,proj_address_id,proj_ayb,proj_city,proj_eyb,proj_image_url,proj_name,proj_name_addre,proj_owner_type,proj_st,proj_streetview_url,proj_unit_tot_matches,proj_units_assist_max,proj_units_assist_min,proj_units_mar,proj_units_tot,proj_units_tot_mar,psa2012,residential_units_census_tract,residential_units_neighborhood_cluster,residential_units_ward,status,subsidized,subsidy_end_first,subsidy_end_last,subsidy_info_source_property,subsidy_start_first,subsidy_start_last,sum_appraised_value_current_impr,sum_appraised_value_current_land,sum_appraised_value_current_total,topa_count,unique_data_id,update_dtm,violent_crime_count_census_tract,violent_crime_count_neighborhood_cluster,violent_crime_count_ward,violent_crime_rate_census_tract,violent_crime_rate_neighborhood_cluster,violent_crime_rate_ward,ward,ward12,xcoord,ycoord,zip,zip_string,zone_census_tract,zone_neighborhood_cluster,zone_type_census_tract,zone_type_neighborhood_cluster,zone_type_ward,zone_ward,klass,previous_filters
TRUE,,-411138369,-131283925,,1044,-30539980,,1255,-30539700,9/3/2015,ANC 7D,66,,,,,,,,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 96.02,DC Tract 96.02,,,,,,,,,,,,,,,0.93271946,0.867653402,,0.02111725,0.04147863,,0.203806016,0.133892974,"DC Tract 96.02, block group 2","DC Tract 96.02, block 2000",,,,,,ccff8d28-4886-41ea-ac4c-6070abb452ce,,5ad473c9-10fc-4bad-a09a-1e0ff126b207,3db2b486-6b0b-460b-9262-052e73155c53,,,,,20741.21743,26204.90839,,0.431430325,0.466984357,38.9029203,-76.94845351,294383,,,,,,Cluster 30,Cluster 30,"Mayfair, Hillbrook, Mahaning Heights","Mayfair, Hillbrook, Mahaning Heights",NL001040,,,,,,,Yes,,0.331123389,0.23657441,3721 Jay Street NE; 3723 Jay Street NE; 3724 Hayes Street NE; others,294383,1945,Washington,1952,http://citizenatlas.dc.gov/mobilevideo/20040718/OI110716.jpg,Mayfair Mansions III,Mayfair Mansions III: 3721 Jay Street NE; 3723 Jay Street NE; 3724 Hayes Street NE; others,Non-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90497064,-76.94882924&cbp=11,222.190899448397,,0,2.09",,160,160,412,160,,PSA 601,,4323,40634,Active,Yes,9/30/2027,1/1/2042,,8/1/1974,1/1/2012,11164110,22558920,33723030,0,prescat_project,14OCT22:14:52:17,,,,,,,Ward 7,Ward 7,404471.1594,137230.705,20019,ZIP 20019,,Cluster 30,,neighborhood_cluster,ward,Ward 7,stay,TRUE
TRUE,,1148,1045,,1569,1474,,2080,1998,,ANC 6A,1,,,,,,,,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 80.01,DC Tract 80.01,,,,,,,,,,,,,,,0.317256034,0.217613784,,0.061783337,0.083063526,,0.047269666,0.033884113,"DC Tract 80.01, block group 2","DC Tract 80.01, block 2005",,,,,,9d1a74b1-ca24-44c1-927c-6456b4485951,,0c50c7fb-65d8-47df-bf63-3507d15a0b66,0e4b5e00-481e-4ac6-bc34-a3841639175b,,,,,65999.11615,72722.83953,,0.642169834,0.673476983,38.89589652,-76.98425812,63551,,,,,,Cluster 25,Cluster 25,"Union Station, Stanton Park, Kingman Park","NoMa, Union Station, Stanton Park, Kingman Park",NL001090,,,,,,,No,,0.096223238,0.102452458,1431 E STREET NE,63551,1955,Washington,1967,http://citizenatlas.dc.gov/mobilevideo/NO_IMAGE/No_Image_Available.JPG,E Street Cooperative Association,E Street Cooperative Association: 1431 E STREET NE,Resident owner,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.89591063,-76.98425293&cbp=11,172.126358509143,,0,2.09",,10,10,10,10,,PSA 108,,22045,59331,Active,Yes,,,,1/1/2008,1/1/2008,512990,341990,854980,0,prescat_project,27JAN20:10:39:44,,,,,,,Ward 6,Ward 6,401365.59,136449.9,20002,ZIP 20002,,Cluster 25,,neighborhood_cluster,ward,Ward 6,stay,TRUE
TRUE,,-53977295,-39265450,,-62471241,-30282154,,-62470920,-65615482,,ANC 4C,1,,,,,,,,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 25.04,DC Tract 25.02,,,,,,,,,,,,,,,0.492497843,0.508631009,,0.242824931,0.21584706,,0.039000084,0.041682628,"DC Tract 25.04, block group 2","DC Tract 25.04, block 2004",,,,,,12631fa9-f0f8-4ccd-b6f4-9f2e3878b534,,25077bc7-5a9e-4061-8bad-16ea42914bb6,2b1767b2-d181-4e55-b3f1-ebe95fe9ffd4,,,,,46312.07238,48544.94044,,0.606630849,0.579558514,38.93767069,-77.03562963,259017,,,,,,Cluster 18,Cluster 18,"Brightwood Park, Crestwood, Petworth","Brightwood Park, Crestwood, Petworth",NL001099,,,,,,,No,,0.095843888,0.099502011,1445 SPRING ROAD NW,259017,1923,Washington,1962,http://citizenatlas.dc.gov/mobilevideo/20040815/DF075957.jpg,Hope Coop,Hope Coop: 1445 SPRING ROAD NW,Resident owner,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.93767069,-77.03562963&cbp=11,356.23255987313,,0,2.09",,13,13,13,13,,PSA 404,,16926,36396,Active,Yes,,,,1/1/2014,1/1/2014,612000,408000,1020000,0,prescat_project,27JAN20:10:39:44,,,,,,,Ward 4,Ward 4,396910.98,141087.63,20010,ZIP 20010,,Cluster 18,,neighborhood_cluster,ward,Ward 4,stay,TRUE
TRUE,,-109010846,-131283925,,1017,-30539980,,1318,-30539700,,ANC 7C,12,,,,,,,,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 78.08,DC Tract 78.08,,,,,,,,,,,,,,,0.958301796,0.867653402,,0.023670268,0.04147863,,0.150209867,0.133892974,"DC Tract 78.08, block group 2","DC Tract 78.08, block 2012",,,,,,4e10694f-473b-4842-a26a-4c56d4457973,,d51c3340-d755-4f42-aca6-8a83ed736d33,3db2b486-6b0b-460b-9262-052e73155c53,,,,,20208.48854,26204.90839,,0.468451111,0.466984357,38.89304078,-76.91060987,150586,,,,,,Cluster 31,Cluster 31,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",,NL001121,,,,,,,No,,0.250395651,0.23657441,301 63RD STREET NE; 303 63RD STREET NE; 305 63RD STREET NE; others,150586,1945,Washington,1952,http://citizenatlas.dc.gov/mobilevideo/20040801/D1072010.jpg,The Pleasant Park Cooperative,The Pleasant Park Cooperative: 301 63RD STREET NE; 303 63RD STREET NE; 305 63RD STREET NE; others,Resident owner,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.89293816,-76.91073842&cbp=11,104.313517795421,,0,2.09",,60,60,12,12,,PSA 608,,6432,40634,Active,Yes,,,,1/1/2007,1/1/2007,673040,448700,1121740,0,prescat_project,27JAN20:10:39:44,,,,,,,Ward 7,Ward 7,407754.8008,136136.5325,20019,ZIP 20019,,Cluster 31,,neighborhood_cluster,ward,Ward 7,stay,TRUE
TRUE,,-119732828,-74408664,,1173,1113,,1765,1670,,ANC 1B,2,,,,,,,,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 37.01,DC Tract 37,,,,,,,,,,,,,,,0.294226418,0.27258699,,0.231600204,0.199959303,,0.048538965,0.03784847,"DC Tract 37.01, block group 1","DC Tract 37.01, block 1000",,,,,,7ad3c75f-0ddf-4bd5-874a-b9bd21850c92,,72a14ee0-5037-4989-ae00-05ca64923bb2,df8c1d56-4e4e-47bb-a290-9855f5ef20ff,,,,,49070.41053,57968.60471,,0.694022043,0.701519365,38.92308492,-77.03385254,218140,,,,,,Cluster 02,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",,NL001093,,,,,,,No,,0.132064913,0.10259106,2519 UNIVERSITY PLACE NW; 2521 UNIVERSITY PLACE NW,218140,1905,Washington,1985,http://citizenatlas.dc.gov/mobilevideo/NO_IMAGE/No_Image_Available.JPG,Ella Jo Baker Intentional Community Cooperative,Ella Jo Baker Intentional Community Cooperative: 2519 UNIVERSITY PLACE NW; 2521 UNIVERSITY PLACE NW,Resident owner,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.92306001,-77.03385322&cbp=11,75.0710724784482,,0,2.09",,15,15,7,7,,PSA 304,,,47990,Active,Yes,,,,1/1/2010,1/1/2010,253480,168990,422470,0,prescat_project,27JAN20:10:39:44,,,,,,,Ward 1,Ward 1,397064.45,139468.425,20009,ZIP 20009,,Cluster 02,,neighborhood_cluster,ward,Ward 1,stay,TRUE
TRUE,,-65691897,-100564452,,-77839317,-29124020,,1150,1296,,ANC 8C,2,,,,,,,,No,Yes,No,No,No,No,5 - Other Subsidized Property,DC Tract 98.03,DC Tract 98.03,,,,,,,,,,,,,,,0.921666238,0.868880812,,0.030382837,0.03304858,,0.130299332,0.162566757,"DC Tract 98.03, block group 3","DC Tract 98.03, block 3005",,,,,,f6155a73-8431-4b41-ab4b-4fc154b2a31d,,419c47bf-f3aa-4dce-9529-a3a26533e44c,c17b775c-853a-4b58-bcd1-c0a91edbbb93,,,,,26763.08007,23441.89576,,0.468942703,0.448563181,38.83440375,-77.00779967,150769,,,,,,Cluster 39,Cluster 39,"Congress Heights, Bellevue, Washington Highlands","Congress Heights, Bellevue, Washington Highlands",NL001052,,,,,,,No,,0.285007708,0.296864592,3830 South Capitol Street SE,150769,1953,Washington,1980,http://citizenatlas.dc.gov/mobilevideo/20041013/OD105035.jpg,3830 S Capitol St SE,3830 S Capitol St SE: 3830 South Capitol Street SE,Non-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.83433335,-77.00782828&cbp=11,100.53247224667,,0,2.09",,53,53,24,53,,PSA 707,,15380,42106,Active,Yes,1/1/2041,1/1/2041,,1/1/2011,1/1/2011,1248280,290760,1539040,0,prescat_project,14OCT22:14:52:17,,,,,,,Ward 8,Ward 8,399322.805,129623.625,20032,ZIP 20032,,Cluster 39,,neighborhood_cluster,ward,Ward 8,stay,TRUE
TRUE,,909,-131283925,,1029,-30539980,,1227,-30539700,,ANC 7B,160,,,,,,,,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 76.03,DC Tract 76.03,,,,,,,,,,,,,,,0.914923509,0.867653402,,0.025600999,0.04147863,,0.14486419,0.133892974,"DC Tract 76.03, block group 4","DC Tract 76.03, block 4005",,,,,,82767643-79bb-4e2a-a84f-0b281ea00f87,,6cbb3cb6-c932-4dd7-b549-85d006b91d12,3db2b486-6b0b-460b-9262-052e73155c53,,,,,36037.09397,26204.90839,,0.489541055,0.466984357,38.85575861,-76.96437076,150480,,,,7/24/2019,,Cluster 35,Cluster 35,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",,NL001110,,,,,,,No,,0.223540431,0.23657441,2700 30TH STREET SE; 2700 31ST STREET SE; 2701 31ST STREET SE; others,150480,1943,Washington,1943,http://citizenatlas.dc.gov/mobilevideo/20041019/MJ124701.jpg,Naylor Gardens Coop,Naylor Gardens Coop: 2700 30TH STREET SE; 2700 31ST STREET SE; 2701 31ST STREET SE; others,Resident owner,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.8551916,-76.96574854&cbp=11,49.7246298150843,,0,2.09",,796,796,792,796,,PSA 606,,3549,40634,Active,Yes,,,,1/1/1958,1/1/1958,21192650,14128460,35321110,13,prescat_project,27JAN20:10:39:44,,,,,,,Ward 7,Ward 7,403092.5362,131994.7475,20020,ZIP 20020,,Cluster 35,,neighborhood_cluster,ward,Ward 7,stay,TRUE
TRUE,,866,-74408664,,1032,1113,,1458,1670,,ANC 1C,2,,,,,,,,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 38.02,DC Tract 38,,,,,,,,,,,,,,,0.07432943,0.27258699,,0.162920287,0.199959303,,0.007461277,0.03784847,"DC Tract 38.02, block group 2","DC Tract 38.02, block 2003",,,,,,ed942708-99f0-4168-ab7d-6af09e6515e9,,166f1576-8142-46aa-858e-8dbaca4cb44f,df8c1d56-4e4e-47bb-a290-9855f5ef20ff,,,,,116925.1442,57968.60471,,0.790800907,0.701519365,38.92414886,-77.04007375,235733,,,,,,Cluster 01,Cluster 1,"Kalorama Heights, Adams Morgan, Lanier Heights",,NL001082,,,,,,,No,,0.029561768,0.10259106,1736 COLUMBIA ROAD NW; 2599 ONTARIO ROAD NW,235733,1915,Washington,1915,http://citizenatlas.dc.gov/mobilevideo/20040922/DM120612.jpg,Beverley Court,Beverley Court: 1736 COLUMBIA ROAD NW; 2599 ONTARIO ROAD NW,Resident owner,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.92418618,-77.04000625&cbp=11,147.315926458285,,0,2.09",,40,40,41,41,,PSA 303,,,47990,Active,Yes,,,,1/1/1979,1/1/1979,7749240,5166160,12915400,0,prescat_project,27JAN20:10:39:44,,,,,,,Ward 1,Ward 1,396525.025,139586.75,20009,ZIP 20009,,Cluster 01,,neighborhood_cluster,ward,Ward 1,stay,TRUE
TRUE,,-53977295,-39265450,,-62471241,-30282154,,-62470920,-65615482,,ANC 4D,2,,,,,,,,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 21.01,DC Tract 21.01,,,,,,,,,,,,,,,0.492497843,0.508631009,,0.242824931,0.21584706,,0.039000084,0.041682628,"DC Tract 21.01, block group 3","DC Tract 21.01, block 3001",,,,,,65730519-edc7-4f57-804e-dd1247883448,,25077bc7-5a9e-4061-8bad-16ea42914bb6,2b1767b2-d181-4e55-b3f1-ebe95fe9ffd4,,,,,46312.07238,48544.94044,,0.606630849,0.579558514,38.95507772,-77.02278797,250233,,,,11/8/2016,,Cluster 18,Cluster 18,"Brightwood Park, Crestwood, Petworth","Brightwood Park, Crestwood, Petworth",NL001077,,,,,,,No,,0.095843888,0.099502011,710 JEFFERSON STREET NW,250233,1954,Washington,1970,http://citizenatlas.dc.gov/mobilevideo/20040718/MI093652.jpg,710 Unidos Cooperative Association,710 Unidos Cooperative Association: 710 JEFFERSON STREET NW,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.95505933,-77.02284657&cbp=11,168.099040681509,,0,2.09",,14,14,17,16,,PSA 403,,16926,36396,Active,Yes,,,,11/2/2017,11/2/2017,1297680,581870,1879550,2,prescat_project,27JAN20:10:39:44,,,,,,,Ward 4,Ward 4,398024.81,143019.61,20011,ZIP 20011,,Cluster 18,,neighborhood_cluster,ward,Ward 4,stay,TRUE
TRUE,,572,-31899726,,1005,-31899447,,1379,-31899173,,ANC 2F,4,,,,,,,,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 49.01,DC Tract 49.01,,,,,,,,,,,,,,,0.305241521,0.146156952,,0.105146652,0.165834378,,0.026247134,0.011793706,"DC Tract 49.01, block group 3","DC Tract 49.01, block 3009",,,,,,fda23132-51f6-4f96-a21a-315e9a0c212f,,10bd8edf-2eb8-498e-8455-6aa1c7a1c05b,e6ccab8a-f086-47b0-8d92-941d9c5dc6ae,,,,,74992.87058,54049.26637,,0.736421852,0.64542383,38.90878626,-77.02681638,285476,,,,,,Cluster 07,Cluster 7,"Shaw, Logan Circle",,NL001064,,,,,,,No,,0.106569689,0.088357169,1019 O STREET NW; 1401 11th Street NW; 1407 11TH STREET NW; others,285476,1923,Washington,1923,http://citizenatlas.dc.gov/mobilevideo/NO_IMAGE/No_Image_Available.JPG,1401 11th St NW Cooperative Association,1401 11th St NW Cooperative Association: 1019 O STREET NW; 1401 11th Street NW; 1407 11TH STREET NW; others,Resident owner,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.90872318,-77.02682593&cbp=11,347.093594160099,,0,2.09",,4,4,6,6,,PSA 307,,,56407,Active,Yes,,,,1/1/1990,1/1/1990,333110,222080,555190,0,prescat_project,27JAN20:10:39:44,,,,,,,Ward 2,Ward 2,397674.13,137880.9525,20001,ZIP 20001,,Cluster 07,,neighborhood_cluster,ward,Ward 2,stay,TRUE
TRUE,,-81984601,-131283925,,992,-30539980,,1317,-30539700,,ANC 7B,2,,,,,,,,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 76.04,DC Tract 76.04,,,,,,,,,,,,,,,0.87334407,0.867653402,,0.044158138,0.04147863,,0.083329004,0.133892974,"DC Tract 76.04, block group 1","DC Tract 76.04, block 1002",,,,,,820ab967-98c4-4d0d-94b0-caa07bb832b8,,c6f2abd5-de2f-467b-baa8-89f4c6bf4889,3db2b486-6b0b-460b-9262-052e73155c53,,,,,29679.97241,26204.90839,,0.496649177,0.466984357,38.87126326,-76.96862921,60746,,,,,,Cluster 34,Cluster 35,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",,NL001095,,,,,,,No,,0.187957816,0.23657441,1550 27TH STREET SE; 1560 27TH STREET SE,60746,1953,Washington,1959,http://citizenatlas.dc.gov/mobilevideo/20041026/OQ112435.jpg,Garden View Cooperative,Garden View Cooperative: 1550 27TH STREET SE; 1560 27TH STREET SE,Resident owner,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.87134776,-76.96869566&cbp=11,100.862699065725,,0,2.09",,31,31,26,26,,PSA 607,,8783,40634,Active,Yes,,,,1/1/2007,1/1/2007,1434100,956060,2390160,0,prescat_project,27JAN20:10:39:44,,,,,,,Ward 7,Ward 7,402722.32,133715.75,20020,ZIP 20020,,Cluster 34,,neighborhood_cluster,ward,Ward 7,stay,TRUE
TRUE,,-119732828,-74408664,,1173,1113,,1765,1670,,ANC 1B,1,,,,,,,,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 35,DC Tract 35,,,,,,,,,,,,,,,0.294226418,0.27258699,,0.231600204,0.199959303,,0.048538965,0.03784847,"DC Tract 35, block group 1","DC Tract 35, block 1003",,,,,,879cad64-ac4a-4da2-9fab-efa15d99fa68,,72a14ee0-5037-4989-ae00-05ca64923bb2,df8c1d56-4e4e-47bb-a290-9855f5ef20ff,,,,,49070.41053,57968.60471,,0.694022043,0.701519365,38.92575722,-77.02432393,232481,,,,4/25/2017,,Cluster 02,Cluster 2,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",NL001097,,,,,,,No,,0.132064913,0.10259106,744 GIRARD STREET NW,232481,1947,Washington,1954,http://citizenatlas.dc.gov/mobilevideo/20040910/DA075553.jpg,Girard House Cooperative,Girard House Cooperative: 744 GIRARD STREET NW,Resident owner,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.92575722,-77.02432393&cbp=11,166.732104499984,,0,2.09",,35,35,35,35,,PSA 304,,,47990,Active,Yes,,,,1/1/2012,1/1/2012,1071000,714000,1785000,1,prescat_project,27JAN20:10:39:44,,,,,,,Ward 1,Ward 1,397890.81,139764.81,20001,ZIP 20001,,Cluster 02,,neighborhood_cluster,ward,Ward 1,stay,TRUE
TRUE,,-16220981,-26035238,,-149197234,-69508867,,1646,1755,,ANC 5B,1,,,,,,,,No,Yes,No,No,No,No,5 - Other Subsidized Property,DC Tract 93.02,DC Tract 93.02,,,,,,,,,,,,,,,0.611863956,0.637404896,,0.093994952,0.101676665,,0.0427129,0.055080284,"DC Tract 93.02, block group 1","DC Tract 93.02, block 1012",,,,,,e1d9f9f7-e690-417c-b6f4-c6df766bc815,,c26f7945-a717-4842-813f-f8b20cd35787,9f91ef5e-3c44-408a-8393-f69535943b02,,,,,42853.56171,41407.12347,,0.547628537,0.572633796,38.92318712,-76.99280972,46302,,,,,,Cluster 22,Cluster 22,"Brookland, Brentwood, Langdon","Brookland, Brentwood, Langdon",NL001055,,,,,,,No,,0.177560781,0.151716304,2520 10th Street NE,46302,1929,Washington,1965,http://citizenatlas.dc.gov/mobilevideo/20040810/MA094240.jpg,Dahlgreen Courts,Dahlgreen Courts: 2520 10th Street NE,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.92318712,-76.99280972&cbp=11,260.653370659738,,0,2.09",,95,95,50,96,,PSA 504,,6442,46532,Active,Yes,1/1/2042,1/1/2042,,1/1/2012,1/1/2012,3180350,828000,4008350,0,prescat_project,14OCT22:14:52:17,,,,,,,Ward 5,Ward 5,400623.51,139479.25,20018,ZIP 20018,,Cluster 22,,neighborhood_cluster,ward,Ward 5,stay,TRUE
TRUE,,-323981136,-100564452,,904,-29124020,,1185,1296,9/3/2015,ANC 8A,3,,,,,,,,No,No,No,No,Yes,No,4 - More Info Needed,DC Tract 75.04,DC Tract 75.04,,,,,,,,,,,,,,,0.940586972,0.868880812,,0.022548318,0.03304858,,0.215998568,0.162566757,"DC Tract 75.04, block group 1","DC Tract 75.04, block 1000",,,,,,1ebc0d8b-c772-49dc-8f49-40437097f048,,929a5f4c-1812-411a-a278-a14848d23c1f,c17b775c-853a-4b58-bcd1-c0a91edbbb93,,,,,21665.18182,23441.89576,,0.409806729,0.448563181,38.86329697,-76.98093119,58744,,,,6/18/2018,,Cluster 28,Cluster 28,Historic Anacostia,Historic Anacostia,NL001035,,,,,,,No,,0.39853257,0.296864592,1635 V Street SE; 1655 W Street SE; 1659 W Street SE,58744,1954,Washington,1954,http://citizenatlas.dc.gov/mobilevideo/20040824/DO095750.jpg,WDC I - C,WDC I - C: 1635 V Street SE; 1655 W Street SE; 1659 W Street SE,For-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.86400032,-76.98131186&cbp=11,185.584453623667,,0,2.09",,54,54,54,54,,PSA 701,,2640,42106,Active,Yes,10/1/2033,10/1/2033,,10/1/2003,10/1/2003,1534360,1069230,2603590,4,prescat_project,25MAY17:21:52:00,,,,,,,Ward 8,Ward 8,401654.9533,132831.12,20020,ZIP 20020,,Cluster 28,,neighborhood_cluster,ward,Ward 8,stay,TRUE
TRUE,,868,-39265450,,1108,-30282154,,-131492027,-65615482,,ANC 4A,1,,,,,,,,No,No,No,No,No,No,5 - Other Subsidized Property,DC Tract 18.04,DC Tract 18.04,,,,,,,,,,,,,,,0.581390723,0.508631009,,0.252008911,0.21584706,,0.045429231,0.041682628,"DC Tract 18.04, block group 3","DC Tract 18.04, block 3003",,,,,,1a7a3202-8177-4308-bb44-d76689f4080d,,dc2f42eb-ad90-43c5-acbf-1cf53a1eebf8,2b1767b2-d181-4e55-b3f1-ebe95fe9ffd4,,,,,35591.10757,48544.94044,,0.564285146,0.579558514,38.96323291,-77.03160581,258189,,,,,,Cluster 17,Cluster 17,"Takoma, Brightwood, Manor Park","Takoma, Brightwood, Manor Park",NL001113,,,,,,,No,,0.130678654,0.099502011,1333 PEABODY STREET NW,258189,1955,Washington,1965,http://citizenatlas.dc.gov/mobilevideo/20040718/DI131049.jpg,Peabody Cooperative,Peabody Cooperative: 1333 PEABODY STREET NW,Resident owner,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.96323291,-77.03160581&cbp=11,7.15589653252008,,0,2.09",,15,15,15,15,,PSA 402,,10199,36396,Active,Yes,,,,1/1/2006,1/1/2006,782050,521360,1303410,0,prescat_project,27JAN20:10:39:44,,,,,,,Ward 4,Ward 4,397260.82,143925.14,20011,ZIP 20011,,Cluster 17,,neighborhood_cluster,ward,Ward 4,stay,TRUE
TRUE,,-81984601,-131283925,,992,-30539980,,1317,-30539700,,ANC 7B,1,,,,,,,,No,Yes,No,No,No,No,5 - Other Subsidized Property,DC Tract 76.04,DC Tract 76.04,,,,,,,,,,,,,,,0.87334407,0.867653402,,0.044158138,0.04147863,,0.083329004,0.133892974,"DC Tract 76.04, block group 2","DC Tract 76.04, block 2009",,,,,,579aac62-b304-416c-9842-9c00b0db3eaf,,c6f2abd5-de2f-467b-baa8-89f4c6bf4889,3db2b486-6b0b-460b-9262-052e73155c53,,,,,29679.97241,26204.90839,,0.496649177,0.466984357,38.86783097,-76.9670614,150531,,,,,,Cluster 34,Cluster 34,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont","Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",NL001057,,,,,,,No,,0.187957816,0.23657441,2810 Texas Avenue SE,150531,1941,Washington,1965,http://citizenatlas.dc.gov/mobilevideo/20041026/OQ104950.jpg,Gasner House,Gasner House: 2810 Texas Avenue SE,Non-profit,DC,"http://maps.google.com/maps?z=16&layer=c&cbll=38.86789111,-76.9672492&cbp=11,347.273022608663,,0,2.09",,49,49,49,49,,PSA 607,,8783,40634,Active,Yes,1/1/2042,1/1/2042,,1/1/2012,1/1/2012,1434270,335610,1769880,0,prescat_project,14OCT22:14:52:17,,,,,,,Ward 7,Ward 7,402858.51,133334.77,20020,ZIP 20020,,Cluster 34,,neighborhood_cluster,ward,Ward 7,stay,TRUE
